Supplementary Table 3: Total identified proteins and their respective NASF before filtration steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Main.Acessions,Sample.1,Sample.2,Sample.3,Sample.4,Sample.5,Sample.6,Sample.7,Sample.8,Sample.9,Sample.10,Sample.11,Sample.12,Sample.13,Sample.14,Sample.15,Sample.16,Sample.17,Sample.18,Sample.19,Sample.20,Sample.21,Control.1,Control.2,Control.3,Control.4,Control.5,Control.6,Control.7,Control.8,Control.9
Groups,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Cancerous,Control ,Control ,Control ,Control ,Control ,Control ,Control ,Control ,Control 
A0A5C2GUS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028169014,NA,NA
A0A5C2GUS5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028715926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GUT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004098361,NA,NA,NA,0.024590164,NA,NA,NA,NA,NA,NA,0.008196721,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GUT3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009902913,NA,NA,NA,NA,NA
A0A5C2GUT4,NA,0.070273939,0.077863815,0.093020635,0.04779823,0.031983102,NA,0.047228936,0.062545266,NA,0.032059632,0.093301461,0.139621819,0.094051291,0.046740517,0.062749304,NA,0.022969555,NA,0.046852,NA,NA,0.06780397,0.032906616,0.109367337,NA,0.053198381,0.023188406,0.041752508,0.020874255
A0A5C2GUT5,NA,NA,NA,0.027426874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GUV0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01460728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GUV9,NA,NA,0.021029258,NA,NA,NA,NA,NA,NA,NA,0.029850322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GUW2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022985757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GUW3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014247657,NA,NA,NA
A0A5C2GUY3,NA,NA,NA,NA,NA,NA,NA,NA,0.013684263,0.012772175,NA,NA,0.011145468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02169797,NA,NA,NA,NA
A0A5C2GUY6,NA,NA,NA,NA,NA,NA,NA,0.002100019,NA,NA,NA,NA,0.03478908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GUY7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089566886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GUZ7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01102785,NA,NA,NA,NA
A0A5C2GV08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020006812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GV16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037617371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01328125,NA
A0A5C2GV21,NA,NA,NA,0.031986532,NA,NA,NA,0.024691358,NA,NA,0.022119342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023987586,NA
A0A5C2GV46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028191712,NA,NA,NA,NA,NA
A0A5C2GV63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020302243,0.040480162,NA,0.014100108,NA,NA,NA,NA,NA,NA,NA,NA,0.022802018,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GV66,NA,NA,0.014644291,NA,0.014309764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GV70,NA,NA,NA,NA,NA,NA,NA,0.021719457,NA,NA,NA,NA,NA,NA,0.018461538,NA,NA,NA,NA,NA,NA,NA,0.073076923,NA,NA,NA,NA,NA,NA,NA
A0A5C2GV72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024793388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016528926,NA,NA,NA,NA
A0A5C2GV89,NA,NA,0.02894876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014706939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GV93,0.013920455,NA,NA,NA,NA,0.0143452,NA,NA,NA,0.019287816,0.014070929,NA,0.025454545,NA,0.02358453,0.022186366,0.030530303,NA,0.0112524,0.015492439,NA,NA,NA,NA,0.018204185,NA,NA,NA,NA,NA
A0A5C2GV99,NA,NA,NA,NA,0.012190548,NA,NA,NA,NA,NA,NA,NA,0.01199901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVA0,NA,NA,NA,NA,NA,NA,NA,NA,0.035334395,NA,NA,NA,NA,NA,0.046694929,NA,NA,NA,NA,NA,0.016594507,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVA1,NA,NA,0.009980827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVA5,NA,NA,0.018967727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVA9,NA,0.013253053,NA,NA,NA,NA,NA,NA,NA,0.019407262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01870284,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018522372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVB5,NA,NA,NA,0.007936508,NA,NA,NA,NA,NA,0.007936508,0.007936508,NA,0.013994709,NA,0.008511857,NA,NA,NA,NA,0.015873016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVC7,NA,0.010076428,NA,NA,NA,0.01926385,NA,0.012165242,NA,NA,NA,0.012737605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046123924,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02324159
A0A5C2GVE4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057377049,0.016393443,NA,NA,0.051259206,NA,NA,0.016393443,NA,NA,NA,0.024590164,NA,NA,NA,NA,NA,NA,0.040983607
A0A5C2GVF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009778316,NA,0.009683458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVI3,NA,NA,NA,NA,NA,NA,NA,0.048534799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVL0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010735084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008928571,NA,NA,NA,NA,NA,NA
A0A5C2GVL8,NA,NA,NA,NA,0.036542102,NA,NA,NA,NA,NA,0.014855776,NA,NA,NA,0.073778566,0.056829602,NA,NA,NA,NA,NA,NA,NA,NA,0.015629227,NA,NA,NA,NA,NA
A0A5C2GVM5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010810811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVM9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008849558,NA,NA,NA,NA
A0A5C2GVN6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007692308,NA,NA,NA,NA,NA,NA,NA,0.02481685,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVN9,NA,NA,NA,NA,NA,NA,NA,NA,0.040625518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVP2,NA,0.00297619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVP3,NA,0.013534084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013097072,NA,NA,NA,NA,NA,NA,0.016949153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVS9,0.008130081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVU1,0.009591643,0.009398502,NA,0.028112208,0.018518519,0.009259259,NA,0.010236626,NA,NA,NA,0.011966488,NA,0.009259259,NA,NA,NA,NA,NA,NA,0.02817192,NA,NA,NA,0.009395425,NA,0.018518519,0.027777778,NA,NA
A0A5C2GVU5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014297633,NA,NA,NA,NA,NA,NA,NA,NA,0.019791735,NA
A0A5C2GVV5,NA,NA,NA,NA,0.016700515,NA,NA,NA,0.00617284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVV6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009689922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVX4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002607791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVX7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009096626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVY2,NA,NA,0.012820513,NA,NA,NA,NA,NA,NA,NA,0.038462609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVY3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GVZ6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016902265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GW03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042973144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GW37,NA,0.018280781,NA,NA,NA,NA,NA,NA,0.016216216,NA,NA,NA,NA,0.023648649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GW46,NA,NA,NA,NA,NA,NA,NA,0.017857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008928571
A0A5C2GW49,NA,NA,NA,NA,NA,NA,NA,0.063718821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034153372,NA,NA,NA,NA,NA,NA
A0A5C2GW79,NA,NA,NA,NA,NA,NA,NA,0.025370742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GW85,NA,NA,NA,NA,NA,NA,0.011804582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GW92,0.030769231,NA,0.030769231,NA,0.015384615,NA,NA,0.030769231,NA,NA,NA,NA,0.076923077,NA,0.030769231,NA,NA,NA,NA,NA,NA,0.046153846,NA,NA,0.035897436,NA,NA,0.030769231,0.030769231,0.046153846
A0A5C2GW95,NA,NA,NA,0.019503731,NA,NA,NA,NA,NA,0.012918348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027468432,NA,NA,NA,0.022229804,NA,NA,NA,NA,NA
A0A5C2GW97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016162748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWB2,NA,NA,NA,NA,0.021193272,NA,NA,0.014084507,NA,0.014084507,0.023138833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014084507,NA,NA,NA,NA,NA
A0A5C2GWB8,NA,NA,NA,NA,NA,NA,NA,0.015403571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031238074
A0A5C2GWD7,NA,NA,0.047004747,0.015384615,NA,0.021428122,0.01620073,0.024414752,NA,0.021478768,0.024289619,0.025667786,NA,NA,0.047010014,NA,NA,NA,NA,NA,0.016227812,NA,NA,NA,0.016573565,NA,NA,NA,NA,NA
A0A5C2GWE8,NA,NA,NA,0.024305556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWF4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWF7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018595236,NA,NA,NA,NA,NA
A0A5C2GWG5,0.046153846,0.092307692,0.030769231,0.030769231,0.061538462,NA,NA,NA,NA,0.107692308,0.032478632,0.030769231,0.030769231,NA,0.061538462,0.030769231,NA,0.030769231,0.015384615,0.061538462,NA,NA,NA,NA,0.015384615,0.030769231,NA,NA,NA,NA
A0A5C2GWH0,NA,NA,0.008196721,NA,NA,NA,NA,NA,NA,0.008196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010653667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWI0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026718036,NA,NA,NA,NA,NA,NA
A0A5C2GWI4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016325371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWI6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025409358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWJ3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006874754,NA,NA,NA,NA,NA
A0A5C2GWJ5,NA,NA,NA,0.009361009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011905698,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWK0,NA,NA,NA,NA,NA,NA,NA,0.046153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWK1,NA,NA,NA,NA,NA,NA,0.078125,0.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09375,NA,NA,0.09375,NA,NA,NA,NA,NA
A0A5C2GWK6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037974684,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWL4,NA,0.031685592,NA,NA,NA,NA,NA,0.016531312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWL5,NA,NA,NA,NA,NA,0.011019284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWL6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014853395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWL8,NA,NA,0.042253521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWP0,NA,NA,NA,NA,NA,NA,NA,NA,0.101107948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWP5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046456175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWP7,NA,NA,NA,NA,NA,NA,0.03539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017699115,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWQ1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029850746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWS2,NA,NA,0.090053763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019247112,NA,NA,NA,0.010417431,NA,NA,NA,NA
A0A5C2GWT2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009259259,NA,NA,NA
A0A5C2GWT9,NA,NA,0.009906732,NA,NA,0.014663309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWU0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027522936,NA,0.036697248,0.009174312,0.018348624,NA
A0A5C2GWV5,NA,0.04587156,0.027522936,NA,NA,NA,0.027522936,0.009174312,0.027522936,NA,0.027522936,NA,NA,NA,0.009174312,NA,NA,NA,NA,0.018348624,0.018348624,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWW0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010183532,NA,NA,NA,NA,NA,NA
A0A5C2GWW9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016578361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWX7,NA,NA,NA,NA,NA,NA,NA,0.021428571,NA,0.014285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021428571,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GWY9,NA,NA,NA,NA,NA,NA,NA,0.010733579,NA,NA,NA,NA,0.019385705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GX08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068965517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GX14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007226795,NA,NA,NA,NA,0.008849558,NA,NA,NA,NA,NA,0.008849558,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GX25,NA,NA,NA,NA,NA,NA,0.018996231,0.015683173,NA,0.029444598,NA,NA,NA,NA,0.008937587,NA,NA,0.013292038,NA,0.009031216,NA,NA,NA,NA,NA,0.009485095,NA,NA,NA,NA
A0A5C2GX41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017512909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GX61,0.020845853,0.019063653,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035071193,NA,NA,NA,NA,NA,NA,0.020750749,NA,0.026167669,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GX89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXA1,0.036445157,NA,NA,0.047315001,0.025974026,0.029119997,0.024742867,NA,NA,NA,0.024616378,0.037462016,0.038681537,0.039147455,NA,NA,NA,NA,NA,NA,NA,NA,0.037840136,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXB0,0.028169014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015125956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXB8,0.015384615,NA,0.016383017,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015837026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXC0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXC2,NA,NA,NA,NA,NA,NA,NA,0.031593407,NA,NA,NA,0.015861742,0.023686835,NA,NA,NA,NA,NA,NA,NA,0.023809524,NA,NA,NA,NA,0.008539244,NA,NA,NA,NA
A0A5C2GXE0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03893512,NA,NA,NA,NA,NA,0.04376897,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXG1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017077922,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026488095,NA,NA
A0A5C2GXH1,0.02764977,NA,NA,NA,NA,NA,NA,NA,NA,0.015306122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXI9,NA,NA,0.04373252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101449275
A0A5C2GXM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXM3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027031673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXM8,NA,NA,0.009964889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012701692,NA,NA
A0A5C2GXQ0,NA,NA,NA,NA,NA,NA,NA,0.019654301,NA,NA,NA,NA,0.019164036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXQ5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXR3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025974026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A5C2GXR9,NA,0.03125,NA,NA,NA,NA,NA,NA,0.017857143,0.012202381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029361264,NA,0.030691964,NA,0.029761905,NA,NA,NA
